Base,Date,Timestamp,WST,IRR,TZS,VED,PLN,BRL,RSD,NGN,SSP,SDG,CNY,ANG,MOP,XOF,COU,CZK,LAK,MKD,IQD,SZL,AZN,MXV,SBD,AOA,EUR,GBP,XDR,CUC,LYD,SOS,SEK,HRK,BND,ZMW,BIF,HTG,XCD,HKD,USN,UYU,CHW,BSD,KMF,MDL,PEN,MGA,MVR,KWD,ALL,MNT,CLP,SRD,CLF,COP,HNL,OMR,CRC,UZS,SGD,NAD,ERN,ZAR,PKR,KHR,KZT,GIP,BAM,MUR,PAB,HUF,ILS,BMD,XSU,DJF,BOB,MWK,FKP,RON,YER,VUV,GTQ,PHP,FJD,PYG,BYN,CHF,GNF,AED,VND,RUB,LSL,MRU,KPW,CAD,LKR,CHE,SAR,SYP,XUA,JMD,UGX,NOK,MXN,NIO,UYI,NPR,BGN,ETB,ZWL,BZD,CDF,INR,AUD,RWF,XPF,KYD,ISK,DOP,QAR,KRW,BWP,BBD,SLL,JPY,DZD,THB,GYD,KGS,TOP,IDR,GEL,JOD,DKK,CVE,BDT,SVC,KES,EGP,GMD,LBP,BTN,CUP,ARS,UAH,AFN,AMD,VEF,NZD,MZN,TJS,MAD,TRY,PGK,SHP,TMT,TWD,AWG,TND,TTD,GHS,USD,BHD,LRD,MMK,XAF,STN,MYR,SCR,BOV
EUR,2019-12-02,2019-12-02 23:59:59,19.416813,1318.128396,1.107671,3.75725,130.367859,56.845859,543.427229,0.417644,4.628739,9.197991,8.534001,27.381212,9.694366,8.671457,11.06286,,1844.272514,94.059202,1.107671,,3010.733648,2.993536,1.888056,,8.261071,1.968494,1.107928,3881.278906,0.80517,1.516456,660.210261,1.473811,117.446257,2546.094725,40.594247,122.724461,1669.123286,,2.233267,,400.976877,,79.347996,10741.627513,1,127.115759,,196.855013,2.947537,3.147448,2.338343,26.542253,4.777831,890.358177,15648.942158,7.486059,1.55624,2.413832,0.032267,332.187699,1312.357221,2.237092,132.983619,21.685815,2.571012,10.735967,4093.836633,4019.737486,4.068694,811.36428,16.149495,110.932917,61.547828,155.693516,,1.704667,,277.3058,7.661488,7.79723,79.447608,659.06392,87.281899,134.626578,645.77195,,570.450328,9822.825904,34.060575,1.107671,1675.275393,200.870949,7.471761,12.043176,25707.380565,113.768777,529.522153,7.438676,171.966174,15.174588,1.098254,212.341265,10434.260454,16.160527,4.678579,77.37055,1.953931,231.801231,1.624643,16.149494,25.550868,0.923239,1.993808,29.353279,119.794268,71.119784,0.426465,107.618338,16.242492,3.847054,0.900404,492.747847,17.832372,1013.518893,6.36039,,17.056334,7151.910021,0.900403,356.670038,4502.682272,56.54715,619.344393,0.785402,0.856047,46638.484188,996.940698,0.336832,10533.950426,1.46312,16.117058,10.57108,,49.980839,120.764374,2072.452293,58.543625,6.269709,4.153791,37.494879,,4.033026,66.332767,428.305397,10.158234,10.666311,1.513967,70.990261,33.727501,3.876848,3.289672,4.287561,16.61505,42.118961,3.75946,1.107928,8.934176,33.531013,1.90566
EUR,2019-12-03,2019-12-03 23:59:59,19.394753,1318.852542,1.108279,3.755953,129.770741,56.863234,541.346914,0.417898,4.627615,9.163246,8.533663,27.40803,9.697777,8.677772,11.068948,,1851.379281,94.091219,1.108279,,3011.426177,2.995181,1.881875,,8.265529,1.957198,1.108274,3883.300354,0.805283,1.512557,656.415697,1.473224,117.466658,2546.826441,40.511076,122.68716,1666.822138,,2.233961,,401.761048,,79.774155,10747.543461,1,127.112826,,196.963179,2.94585,3.161366,2.340435,26.53194,4.777242,890.503553,15632.2816,7.488232,1.557108,2.410955,0.032273,331.699204,1317.472679,2.237664,132.89493,21.682936,2.560794,10.745709,4106.169254,4019.729485,4.070933,809.044128,16.225419,110.689408,61.546078,155.77905,,1.700311,,277.39996,7.663655,7.825779,79.449151,659.978836,87.277086,134.611548,642.801726,,570.764474,9829.330726,34.079832,1.108279,1676.826944,201.234011,7.472907,12.000786,25721.503545,113.379437,529.779721,7.439217,172.059939,15.184335,1.09398,211.958906,10445.533891,16.225528,4.660869,77.413357,1.954821,231.862012,1.618292,16.225497,25.526442,0.923545,1.994903,29.369405,119.749746,71.069748,0.426701,107.655228,16.197318,3.862088,0.900898,492.242461,17.868346,1016.846393,6.365402,,17.070967,7163.505736,0.900898,356.865983,4508.481063,56.619798,624.456353,0.785748,0.852705,46664.105938,997.503463,0.336861,10545.278836,1.463929,16.220774,10.557692,,49.996837,120.423386,2075.807404,58.582937,6.311739,4.15601,37.569773,,4.035273,66.318112,429.480108,10.180207,10.664419,1.511663,71.007053,33.75818,3.878978,3.269281,4.281561,16.624637,41.953316,3.756912,1.108274,8.936363,33.552556,1.900728
EUR,2019-12-04,2019-12-04 23:59:59,19.358467,1318.837662,1.108267,3.746497,129.536768,56.876477,538.631047,0.417878,4.628149,9.163142,8.521635,27.38511,9.692888,8.676678,11.068817,,1855.23845,94.044684,1.108267,,3012.703907,2.995147,1.890053,,8.265455,1.957414,1.107791,3846.240426,0.804769,1.510614,656.440884,1.462198,117.46506,2545.691715,40.544278,122.818385,1661.552255,,2.232917,,400.637955,,79.230114,10750.189016,1,126.804472,,196.961098,2.946007,3.165197,2.3477,26.477629,4.777293,872.757179,15515.907877,7.484924,1.553167,2.410367,0.03163,331.139223,1319.34731,2.2367,132.842434,21.551474,2.557218,10.734388,4087.708189,4019.684368,4.070886,809.035261,16.169984,110.710969,61.563994,155.777292,,1.692191,,277.454922,7.660265,7.81317,79.258088,659.418559,87.386572,134.621486,642.794717,,570.757741,9830.327892,34.0796,1.108267,1676.808039,200.743173,7.471383,11.976047,25681.315739,113.043435,529.563369,7.438714,171.563222,15.183232,1.095306,211.263429,10450.957391,16.169488,4.663257,77.410239,1.956645,231.766524,1.618061,16.191307,25.554976,0.923143,1.99488,29.369074,119.880994,70.811716,0.426677,107.626618,16.229108,3.847573,0.900888,492.568779,17.865554,1016.83492,6.371072,,17.123136,7125.834932,0.900888,356.861957,4505.10485,56.477113,626.519871,0.785765,0.845386,46663.579822,997.468743,0.336636,10545.159959,1.463907,16.175383,10.529866,,49.974845,120.619901,2076.892251,58.859044,6.307524,4.156176,37.56715,,4.034923,66.295396,428.516811,10.153721,10.659277,1.510347,70.995742,33.783288,3.890017,3.274963,4.277999,16.624199,41.757607,3.757281,1.107791,8.931984,33.569132,1.899829
EUR,2019-12-05,2019-12-05 23:59:59,19.351492,1321.50297,1.110507,3.752341,129.76211,57.007842,537.318108,0.418725,4.630257,9.166497,8.529477,27.474214,9.714337,8.694101,11.09119,,1860.099163,94.243273,1.110507,,3019.73069,3.0012,1.901762,,8.282155,1.957913,1.110281,3841.131617,0.805365,1.511438,656.581766,1.463481,117.474989,2551.387743,40.589267,122.711779,1665.17459,,2.237881,,402.564939,,79.284609,10799.67783,1,126.581451,,197.359021,2.954364,3.156617,2.352303,26.475373,4.779954,869.7233,15619.276704,7.500736,1.559593,2.402244,0.031521,330.798287,1319.398547,2.241685,132.812146,21.514346,2.561217,10.763754,4094.557013,4025.586901,4.079117,805.117249,16.257748,110.617627,61.533696,156.092111,,1.697182,,277.96183,7.676504,7.823295,79.113674,657.420503,87.45249,134.415479,647.425213,,571.910584,9851.305279,34.258815,1.110507,1680.196792,201.430568,7.4716,12.0288,25733.216454,112.882549,530.755609,7.438953,171.850699,15.213707,1.096291,211.607255,10466.52529,16.257973,4.648698,77.568548,1.955819,232.250993,1.625687,16.258119,25.54865,0.92508,1.998912,29.428427,119.715901,70.751269,0.4275,107.86678,16.570332,3.847917,0.902709,492.370878,17.922909,1018.889895,6.384531,,17.168801,7136.390557,0.902709,357.583158,4516.430772,56.414916,629.800176,0.787334,0.843996,46757.88437,999.483892,0.337238,10572.023783,1.466867,16.257707,10.538103,,50.085797,120.757056,2079.423792,59.023726,6.307565,4.164375,37.701404,,4.043326,66.585536,427.354749,10.1502,10.682524,1.510944,71.133474,33.791603,3.886773,3.28156,4.275567,16.657439,41.790766,3.769048,1.110181,8.950918,33.726576,1.903811
EUR,2019-12-06,2019-12-06 23:59:59,19.238039,1316.140047,1.106,3.737731,128.559955,56.870953,529.10051,0.417081,4.600412,9.108435,8.494241,27.533915,9.677993,8.660041,11.04618,,1855.868466,93.790485,1.106,,3011.648571,2.989021,1.884591,,8.24859,1.949985,1.105985,3787.497134,0.802402,1.503992,653.996803,1.465975,117.571887,2541.14971,40.371826,122.711151,1661.518464,,2.229418,,400.929136,,78.854529,10783.500756,1,126.040218,,196.558762,2.978982,3.157081,2.340485,26.230879,4.779141,860.140557,15510.428419,7.473001,1.552564,2.404721,0.031172,331.09664,1311.948731,2.233207,132.466059,21.339943,2.550271,10.70631,4075.68414,4009.250526,4.062384,796.32041,16.203318,110.76634,61.40984,155.458658,,1.687585,,276.887512,7.648176,7.781047,78.775189,653.646391,87.09795,134.423672,642.586397,,569.590394,9810.220733,34.673535,1.106,1672.133924,200.410813,7.471809,11.970122,25628.785907,112.49169,528.701645,7.438187,171.212902,15.154686,1.096141,209.725301,10429.580762,16.203323,4.580393,77.25304,1.953272,231.396448,1.616156,16.20331,25.526264,0.921737,1.9908,29.309001,119.862796,70.422013,0.425869,107.455923,16.839128,3.839645,0.899046,493.221142,17.854018,1017.520036,6.388924,,17.088119,7124.545933,0.899046,356.132014,4501.420547,56.168769,626.013674,0.784198,0.841961,46568.132038,995.040464,0.335771,10523.590743,1.46092,16.172049,10.501526,,49.893855,120.090634,2072.091073,58.767357,6.271452,4.147223,37.504878,,4.02667,66.24519,426.840653,10.104831,10.67014,1.504298,70.745335,33.663365,3.871,3.252072,4.276294,16.590397,41.835607,3.749755,1.106085,8.918569,33.57,1.896815
EUR,2019-12-07,2019-12-07 23:59:59,19.235865,1315.991296,1.105875,3.737309,128.204094,56.864526,529.040711,0.417034,4.599892,9.107405,8.493281,27.530803,9.676899,8.659062,11.044931,,1855.658715,93.779885,1.105875,,3013.730601,2.988683,1.884378,,8.247658,1.949765,1.10586,3787.06907,0.802126,1.503822,653.922888,1.46581,117.558599,2540.862509,40.367263,122.697282,1661.330678,,2.229166,,400.883823,,78.845617,10782.282,1,126.025973,,196.536547,2.983208,3.156725,2.34022,26.227914,4.778601,860.043344,15508.675424,7.472157,1.552389,2.404449,0.031169,331.059219,1311.800454,2.232954,132.451088,21.337531,2.549982,10.7051,4075.223504,4008.797398,4.061925,796.230409,16.201486,110.753821,61.4029,155.441088,,1.687394,,276.856218,7.647312,7.780167,78.766286,653.572515,87.088106,134.408479,642.513772,,569.526018,9809.111978,34.669616,1.105875,1671.944939,200.388163,7.470965,11.968769,25625.889331,112.478976,528.641891,7.437346,171.193552,15.152973,1.096017,209.701598,10428.402007,16.201491,4.579876,77.244309,1.953051,231.370295,1.615973,16.201478,25.523379,0.921633,1.990575,29.305689,119.849249,70.414054,0.425821,107.443778,16.837225,3.839212,0.898944,493.165398,17.852,1017.405035,6.388202,,17.086188,7123.740713,0.898944,356.091764,4500.911795,56.162421,625.942922,0.784109,0.84161,46562.868888,994.747371,0.335733,10522.401362,1.460755,16.170221,10.500339,,49.888216,120.077061,2071.856885,58.760715,6.270743,4.146754,37.500639,,4.026215,66.237703,426.792411,10.103689,10.668934,1.504128,70.73734,33.65956,3.870563,3.251705,4.275811,16.588522,41.830879,3.749331,1.10596,8.917561,33.570001,1.8966
EUR,2019-12-08,2019-12-08 23:59:59,19.235361,1315.956806,1.105846,3.737208,129.240723,56.862761,529.026839,0.417023,4.599768,9.107166,8.493058,27.530066,9.676645,8.658321,11.04464,,1855.610027,93.777426,1.105846,,3005.748707,2.988604,1.879273,,8.24739,1.949714,1.105831,3786.969816,0.802844,1.503783,653.905749,1.465329,117.536472,2540.788262,40.366205,122.693396,1661.287096,,2.229107,,400.874682,,78.843496,10781.998417,1,126.02267,,196.530949,2.948252,3.156634,2.340159,26.227227,4.780628,860.015355,15511.593137,7.471961,1.551749,2.404386,0.031168,330.903399,1311.765474,2.232896,132.447097,21.295554,2.549915,10.70482,4075.116696,4008.692083,4.06185,796.208739,16.20069,110.75014,61.401291,155.437014,,1.686183,,276.848556,7.647111,7.779963,78.764211,653.554597,87.085224,134.404733,642.49669,,569.510748,9808.854571,34.667912,1.105846,1671.901117,200.38291,7.471738,11.968456,25625.217713,112.475718,528.627672,7.437143,171.171128,15.152576,1.09539,209.696051,10428.128531,16.200649,4.579696,77.242223,1.953,231.364222,1.617925,16.201273,25.526228,0.921609,1.990523,29.30492,119.846064,70.381406,0.42581,107.440962,16.836784,3.838277,0.89892,493.152027,17.850967,1017.378371,6.393173,,17.085161,7123.55394,0.89892,356.082431,4500.793421,56.160952,625.926517,0.784021,0.841658,46561.647755,995.320453,0.335723,10522.125289,1.460709,16.1691,10.506284,,49.886908,120.128611,2071.802584,58.759156,6.270408,4.146867,37.49954,,4.026109,66.23387,426.781225,10.095153,10.668648,1.504879,70.735411,33.658629,3.870461,3.251703,4.277889,16.587338,41.829783,3.749102,1.105931,8.917327,33.570144,1.896551
EUR,2019-12-09,2019-12-09 23:59:59,19.196036,1316.662541,1.106439,3.734787,129.324496,56.715971,526.947709,0.417145,4.604448,9.151782,8.497189,27.373242,9.681073,8.661936,11.050563,,1859.924057,93.927796,1.106439,,3007.586055,2.990207,1.881414,,8.251779,1.954195,1.106394,3780.591797,0.803153,1.504328,655.402626,1.464682,117.553588,2542.153627,40.661502,123.312631,1663.456187,,2.230174,,399.977126,,78.524202,10787.781263,1,125.801585,,196.636436,2.939293,3.153904,2.339842,26.218859,4.779928,860.532755,15500.238272,7.481274,1.554551,2.405897,0.032195,331.654835,1316.308282,2.233971,132.519317,21.281637,2.550008,10.711036,4077.088157,3999.777098,4.064174,802.168542,16.242841,110.64383,61.611053,155.520373,,1.689765,,276.996891,7.651592,7.788558,78.625787,656.118273,86.964088,134.709158,640.628533,,569.816443,9825.179322,34.966646,1.106439,1674.042022,200.477727,7.472945,11.961291,25638.960288,112.192074,528.845057,7.439476,171.605587,15.157221,1.093062,208.84056,10400.528008,16.242515,4.583642,77.285127,1.951446,231.480472,1.620919,16.242442,25.52245,0.922028,1.99159,29.320636,119.661666,70.313428,0.425966,107.493038,17.066218,3.837474,0.899403,492.531573,17.834139,1017.923982,6.429965,,17.094938,7123.438997,0.899402,356.273395,4503.207015,56.295345,629.014994,0.784446,0.841713,46586.61881,995.806288,0.33608,10544.364495,1.461498,16.234393,10.547086,,49.912432,120.143242,2075.679771,58.790646,6.285042,4.149105,37.618791,,4.028268,66.290045,426.982686,10.122275,10.687649,1.504647,70.723568,33.649034,3.872537,3.230722,4.288862,16.59626,41.849978,3.756371,1.106394,8.920754,33.535787,1.897512
EUR,2019-12-10,2019-12-10 23:59:59,19.247939,1319.992915,1.109238,3.769743,129.662256,56.848098,525.879658,0.418299,4.617204,9.17493,8.510075,27.481332,9.707644,8.681948,11.078513,,1863.519493,94.192909,1.109238,,3034.102806,2.99777,1.883631,,8.272701,1.957573,1.109518,3778.618375,0.804752,1.50852,656.618651,1.46791,117.490475,2549.679233,40.642817,123.454033,1672.051224,,2.236191,,402.099057,,78.777548,10820.6142,1,125.910874,,197.134065,2.952764,3.166858,2.343187,26.242669,4.780036,864.204646,15557.05936,7.50226,1.54888,2.399944,0.03132,330.929967,1320.070867,2.240257,132.707562,21.369351,2.556458,10.743622,4085.938348,4009.89434,4.074454,803.088029,16.450202,110.868108,61.525438,155.913747,,1.695015,,277.63808,7.672332,7.802708,78.694194,657.778173,87.130635,134.705901,643.357925,,571.257635,9854.467849,35.051377,1.109238,1677.678941,200.962399,7.473155,12.047139,25703.811623,112.589772,530.238015,7.438085,171.931786,15.195462,1.092106,209.368413,10454.565674,16.450332,4.599013,77.478926,1.955736,232.123904,1.628574,16.450127,25.530184,0.924632,1.996628,29.3948,119.906637,70.459005,0.427049,107.789612,17.120807,3.854707,0.901677,493.139419,17.924504,1026.044913,6.440123,,17.148665,7134.188893,0.901677,357.174555,4514.03911,56.365913,630.555391,0.78649,0.844774,46704.45478,998.328453,0.336776,10571.036056,1.465192,16.404501,10.532806,,50.053789,120.648432,2079.82077,58.956196,6.311828,4.15951,37.714456,,4.038769,66.270075,428.976134,10.180751,10.696406,1.506778,70.858057,33.795125,3.893424,3.205559,4.290482,16.638596,41.845165,3.765911,1.109518,8.943512,33.614297,1.902817
EUR,2019-12-11,2019-12-11 23:59:59,19.321281,1325.984264,1.113337,3.776994,130.221845,57.197668,525.807311,0.41984,4.636489,9.28361,8.535907,27.532574,9.744499,8.693987,11.119457,,1870.406011,94.54063,1.113337,,3044.580794,3.008848,1.896941,,8.303225,1.96541,1.113628,3758.62542,0.806347,1.514181,659.170102,1.466666,117.540597,2561.339719,40.737103,123.079015,1683.790821,,2.244742,,402.498412,,78.756673,10799.367538,1,126.239347,,197.862344,2.956013,3.176903,2.354477,26.276986,4.781224,857.269386,15565.679173,7.529904,1.569737,2.413547,0.031068,330.249376,1323.679738,2.24846,133.065426,21.282879,2.568356,10.796527,4091.443575,4019.146149,4.08951,807.169112,16.44392,111.055571,61.500934,156.489924,,1.691821,,278.72382,7.700636,7.836556,78.899894,659.095666,87.452817,135.515258,646.848701,,573.368669,9891.998411,35.203698,1.113337,1683.360846,201.704094,7.474274,12.104805,25798.799626,113.215441,532.197017,7.43842,172.567888,15.250821,1.093968,209.585226,10521.034062,16.443979,4.592736,77.766746,1.956001,232.382739,1.620683,16.44386,25.512669,0.928024,2.004006,29.503428,120.296659,70.517661,0.428605,108.159211,16.286688,3.870348,0.905009,494.43104,17.984067,1029.836645,6.46281,,17.200787,7169.246098,0.90501,358.494487,4531.281035,56.534398,634.171235,0.78935,0.843461,46877.050609,1002.009824,0.33802,10610.100151,1.470608,16.345682,10.450336,,50.238084,120.857176,2087.506713,59.173638,6.379231,4.175487,37.708944,,4.053641,66.516536,429.935701,10.142392,10.707518,1.510907,71.01417,33.800992,3.896679,3.2063,4.283286,16.70004,42.11127,3.790077,1.113628,8.960679,33.667715,1.909809
EUR,2019-12-12,2019-12-12 23:59:59,19.372869,1331.108625,1.118579,3.777427,130.239719,57.338233,524.96407,0.421688,4.6534,9.198458,8.573512,27.796775,9.787362,8.731345,11.171804,,1879.212535,94.957509,1.118579,,3059.253096,3.023014,1.898556,,8.342403,1.965139,1.118498,3772.965875,0.807073,1.517589,659.079039,1.471311,117.540278,2570.384373,40.861657,123.211683,1693.452016,,2.25458,,404.3602,,78.937984,10850.213088,1,126.83983,,198.793462,2.955434,3.189623,2.358371,26.359263,4.780248,859.517211,15590.483369,7.563125,1.563841,2.423345,0.03115,329.5219,1309.397297,2.258398,133.418493,21.249629,2.573866,10.844168,4110.571715,4054.847424,4.108762,810.969631,16.247374,111.438388,61.653233,157.226703,,1.689798,,280.03612,7.734638,7.852981,79.274621,658.843306,88.0886,136.701286,649.894134,,576.06844,9939.690312,35.35856,1.118579,1691.018696,202.341788,7.472553,12.105543,25920.264378,113.756812,534.356759,7.439444,173.40769,15.323886,1.101884,210.292898,10570.568823,16.247372,4.575908,78.132536,1.958609,233.43577,1.615006,16.247411,25.526866,0.932216,2.013442,29.642335,120.303331,70.145844,0.430648,108.6356,16.157135,3.893328,0.90927,495.026628,18.032276,1034.685276,6.457557,,17.28226,7205.230914,0.90927,360.182335,4548.140704,56.572676,636.18358,0.793095,0.830212,47097.755217,1006.742405,0.339768,10660.054963,1.477532,16.13852,10.451988,,50.459625,122.390378,2097.335018,59.452017,6.431794,4.19477,37.909217,,4.072758,66.84078,430.217932,10.113786,10.743392,1.512316,71.251343,33.783299,3.915025,3.165707,4.287121,16.779327,42.487261,3.800224,1.118599,8.993602,33.735943,1.91266
EUR,2019-12-13,2019-12-13 23:59:59,19.233285,1323.339415,1.11205,3.744315,129.160802,57.052446,515.36068,0.419347,4.597775,9.234354,8.532696,27.51772,9.728261,8.672266,11.106603,,1869.356332,94.444577,1.11205,,3034.990185,3.005371,1.8949,,8.293711,1.945682,1.111801,3765.401057,0.804099,1.503578,652.562264,1.464153,117.504798,2554.827548,40.534558,122.492748,1678.211454,,2.240912,,403.122244,,78.610258,10814.68593,1,125.895073,,197.633951,2.980323,3.158632,2.335519,26.110915,4.778594,850.055316,15539.346439,7.503463,1.562474,2.413584,0.030807,329.667632,1306.269875,2.244692,132.903934,21.142854,2.556496,10.762868,4083.501869,4016.724727,4.084606,807.348632,16.147384,110.371394,61.180901,156.309027,,1.68499,,278.318337,7.687906,7.754218,78.684661,654.445388,87.574381,137.027221,644.989335,,572.706089,9869.443503,35.196816,1.11205,1681.453525,201.340888,7.473759,11.903277,25768.976965,113.102711,531.01541,7.440036,172.312553,15.235711,1.094402,208.787799,10514.432468,16.147389,4.568751,77.67469,1.95629,231.993132,1.617152,16.147376,25.474733,0.92648,2.00169,29.469323,119.406403,69.884669,0.428138,107.009874,16.148176,3.873348,0.903964,491.08547,17.925804,1029.758234,6.459013,,17.192713,7154.87909,0.903964,358.080078,4520.483349,56.28645,632.322021,0.789004,0.834107,46822.862626,1001.242627,0.337452,10586.71569,1.468911,16.128238,10.451494,,50.152422,121.582091,2086.205666,59.117011,6.477735,4.170756,37.643309,,4.049252,66.464784,427.719157,10.043763,10.678464,1.505176,70.730525,33.622872,3.903295,3.174947,4.26883,16.681147,42.219368,3.785093,1.111801,8.923777,33.600269,1.895539
EUR,2019-12-14,2019-12-14 23:59:59,19.232421,1323.279964,1.112,3.744147,129.114315,57.049883,515.337528,0.419328,4.597568,9.233939,8.532312,27.516484,9.727824,8.671877,11.106104,,1869.272352,94.440334,1.112,,3033.032964,3.005236,1.894815,,8.293338,1.945595,1.111751,3765.231898,0.803416,1.503511,652.532947,1.464087,117.499519,2554.712773,40.532737,122.487245,1678.136061,,2.240811,,403.104133,,78.606726,10814.200082,1,125.889417,,197.625072,2.981335,3.15849,2.335414,26.109741,4.778379,850.017127,15538.648337,7.503126,1.562403,2.413475,0.030805,329.652822,1306.211191,2.244592,132.897964,21.141904,2.556381,10.762385,4083.318419,4016.544276,4.084422,807.312362,16.146659,110.366435,61.178153,156.302005,,1.684914,,278.305834,7.68756,7.753869,78.681126,654.415987,87.570447,137.021066,644.960359,,572.68036,9869.00012,35.195235,1.112,1681.377986,201.331843,7.473423,11.902742,25767.819299,113.097629,530.991554,7.439702,172.304812,15.235027,1.094353,208.778419,10513.960109,16.146664,4.568545,77.671201,1.956203,231.98271,1.617079,16.146651,25.473589,0.926439,2.0016,29.467999,119.401038,69.88153,0.428119,107.005067,16.147451,3.873174,0.903923,491.063408,17.924999,1029.711972,6.458723,,17.19194,7154.557659,0.903923,358.063991,4520.280267,56.283921,632.293614,0.788968,0.834522,46820.759118,1001.4412,0.337437,10586.240084,1.468845,16.127514,10.451025,,50.150169,121.576629,2086.111943,59.114356,6.477444,4.170569,37.641618,,4.04907,66.461798,427.699942,10.043311,10.677984,1.505109,70.727348,33.621361,3.90312,3.174805,4.268639,16.680398,42.217471,3.784923,1.111751,8.923376,33.59876,1.895454
EUR,2019-12-15,2019-12-15 23:59:59,19.2395,1323.767016,1.112409,3.745456,129.273554,57.057671,515.527108,0.419483,4.599257,9.237337,8.535453,27.526549,9.731404,8.675991,11.110189,,1869.959755,94.475094,1.112409,,3040.204874,3.006342,1.896197,,8.29637,1.946311,1.11216,3766.617745,0.805106,1.504064,652.773121,1.466756,117.542702,2555.645114,40.547653,122.532086,1678.753718,,2.241636,,403.256823,,78.635655,10818.180122,1,125.935752,,197.697303,2.951847,3.159359,2.336273,26.119352,4.774539,850.327443,15543.717914,7.505888,1.562918,2.413511,0.030817,329.405499,1306.691896,2.245418,132.946878,21.176713,2.557317,10.766343,4084.821323,4018.021874,4.086001,807.609215,16.152355,110.406548,61.20067,156.359533,,1.687564,,278.408254,7.69039,7.756715,78.710086,654.652452,87.602434,137.071328,645.197266,,572.891471,9872.632103,35.207824,1.112409,1681.996837,201.405945,7.473143,11.907123,25777.303516,113.139248,531.186444,7.44244,172.367556,15.240634,1.094634,208.854695,10517.829138,16.152109,4.570055,77.699784,1.956923,232.068094,1.618311,16.152389,25.486298,0.92678,2.002337,29.478845,119.444998,69.947735,0.428276,107.044451,16.153394,3.874575,0.904255,491.238423,17.924665,1030.090972,6.463526,,17.198092,7157.19099,0.904255,358.195782,4521.944,56.304628,632.526338,0.789254,0.833095,46837.992309,1001.219004,0.33756,10590.136002,1.469382,16.161359,10.436807,,50.168627,121.701467,2086.879767,59.135748,6.479782,4.172258,37.65539,,4.05056,66.460561,427.857363,10.043737,10.681911,1.507025,70.744663,33.633675,3.904556,3.175947,4.272197,16.685635,42.23301,3.774195,1.11216,8.92666,33.595314,1.896152
